央卫频道,#genre#
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻HD[1920*1080][1920*10,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv051
台视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv051
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港国际财经,http://61.10.2.140/live_freedirect/opentvhd002_h.live/playlist.m3u8
香港国际财经台,http://61.10.2.140:80/live_freedirect/opentvhd002_h.live/chunklist_w400811857.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
亚洲旅游频道,http://free.xiptv.x10.bz/4gtv.php?id=litv-longturn17
亚洲旅游频道,http://litv.zapi.us.kg/?id=litv-longturn17
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
壹新闻,http://211.72.65.236:8548/.m3u8
有线财经,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
有线财经,http://61.10.2.145/live_freedirect/freehd208_h.live/playlist.m3u
有线财经资讯台,http://61.10.2.140/live_freedirect/freehd208_h.live/playlist.m3u8
有线新闻,http://61.10.2.134:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.148:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://cm61-10-2-140.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u
智林体育频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv101
智林体育频道,http://litv.zapi.us.kg/?id=4gtv-4gtv101
中视经典频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv080
中视经典频道,http://litv.zapi.us.kg/?id=4gtv-4gtv080
中视菁采频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv064
中视菁采频道,http://litv.zapi.us.kg/?id=4gtv-4gtv064
中视闽南频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv040
中视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv040
中视新闻频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv074
中视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv074
中天新闻,http://211.72.65.236:8541/.m3u8
中天新闻频道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv009
中天新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv009
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
猪哥亮歌厅台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv006
猪哥亮歌厅台,http://litv.zapi.us.kg/?id=4gtv-4gtv006

港·澳·台2,#genre#
AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧經典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
TVB 星河台,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
Animax-HK,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
C+台,http://aktv.top/AKTV/live/aktv3/c/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
NickJr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
ROCKAction,http://aktv.top/AKTV/live/aktv3/rockaction/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
神州新聞台,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8

Plus综合,http://ku9.fr.to/smt.php?id=j2_twn
凤凰中文,http://ku9.fr.to/smt.php?id=phoenixtv_hd
凤凰资讯,http://ku9.fr.to/smt.php?id=phoenixinfo_hd
凤凰香港,http://ku9.fr.to/smt.php?id=hkphoenix_twn
有线新闻,http://ku9.fr.to/smt.php?id=hoycaijing_twn
无线新闻,http://ku9.fr.to/smt.php?id=inews_twn
无线翡翠,http://ku9.fr.to/smt.php?id=jade_twn
无线华丽,http://ku9.fr.to/smt.php?id=Wlt
无线华丽,http://ku9.fr.to/smt.php?id=Tvbjade
无线明珠,http://ku9.fr.to/smt.php?id=pearl_twn
无线娱乐,http://ku9.fr.to/smt.php?id=Tvbentertainment
无线星河,http://ku9.fr.to/smt.php?id=Xinhe
千禧经典,http://ku9.fr.to/smt.php?id=Tvbclassic
VIUTV粤,http://ku9.fr.to/smt.php?id=viu1_twn
VIUTV英,http://ku9.fr.to/smt.php?id=viusix_twn
RTHK-31,http://ku9.fr.to/smt.php?id=rhk31_twn
RTHK-32,http://ku9.fr.to/smt.php?id=rhk32_twn
美亚电影,http://ku9.fr.to/smt.php?id=meiyamovie_twn
天映频道马特,http://ku9.fr.to/smt.php?id=Celestialindo
天映频道闽特,http://ku9.fr.to/smt.php?id=Celestial
天映经典,http://ku9.fr.to/smt.php?id=Celestial2
龙华电影,http://ku9.fr.to/smt.php?id=xingwei_movie
龙祥电影,http://ku9.fr.to/smt.php?id=lungxiangtime_twn
纬来电影,http://ku9.fr.to/smt.php?id=videolandmovie
东森电影,http://ku9.fr.to/smt.php?id=ettvmovie
Astr爱奇,http://ku9.fr.to/smt.php?id=Qiyi
AstrQJ国,http://ku9.fr.to/smt.php?id=Quanjia
Astr欢喜,http://ku9.fr.to/smt.php?id=Huahee
Plus综合,http://154.9.232.236/mlTW26688.php?id=j2_twn
凤凰中文,http://154.9.232.236/mlTW26688.php?id=phoenixtv_hd
凤凰资讯,http://154.9.232.236/mlTW26688.php?id=phoenixinfo_hd
凤凰香港,http://154.9.232.236/mlTW26688.php?id=hkphoenix_twn
有线新闻,http://154.9.232.236/mlTW26688.php?id=hoycaijing_twn
无线新闻,http://154.9.232.236/mlTW26688.php?id=inews_twn
无线翡翠,http://154.9.232.236/mlTW26688.php?id=jade_twn
无线华丽,http://154.9.232.236/mlTW26688.php?id=Wlt
无线华丽,http://154.9.232.236/mlTW26688.php?id=Tvbjade
无线明珠,http://154.9.232.236/mlTW26688.php?id=pearl_twn
无线娱乐,http://154.9.232.236/mlTW26688.php?id=Tvbentertainment
千禧经典,http://154.9.232.236/mlTW26688.php?id=Tvbclassic
VIUTV英,http://154.9.232.236/mlTW26688.php?id=viusix_twn
RTHK-31,http://154.9.232.236/mlTW26688.php?id=rhk31_twn
RTHK-32,http://154.9.232.236/mlTW26688.php?id=rhk32_twn
美亚电影,http://154.9.232.236/mlTW26688.php?id=meiyamovie_twn
天映频道马特,http://154.9.232.236/mlTW26688.php?id=Celestialindo
天映频道闽特,http://154.9.232.236/mlTW26688.php?id=Celestial
天映经典,http://154.9.232.236/mlTW26688.php?id=Celestial2
龙华电影,http://154.9.232.236/mlTW26688.php?id=xingwei_movie
龙祥电影,http://154.9.232.236/mlTW26688.php?id=lungxiangtime_twn
纬来电影,http://154.9.232.236/mlTW26688.php?id=videolandmovie
东森电影,http://154.9.232.236/mlTW26688.php?id=ettvmovie
Astr爱奇,http://154.9.232.236/mlTW26688.php?id=Qiyi
AstrQJ国,http://154.9.232.236/mlTW26688.php?id=Quanjia
Astr欢喜,http://154.9.232.236/mlTW26688.php?id=Huahee
爆谷台http://205.185.123.236:8899/1/baogutai/stream.m3u8
星影台http://205.185.123.236:8899/1/now/stream.m3u8
星河台http://205.185.123.236:8899/tvb/xinghe/stream.m3u8
千禧经典台http://205.185.123.236:8899/astro/qianxi/stream.m3u8
TVB生活台 http://205.185.123.236:8899/tvb/Finance/stream.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
莲花卫视,http://php.jdshipin.com:8880/amlh.php
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
Plus即时频道,http://libof.kesx.top/live/5658kwkojtz.m3u8
Plus即时频道,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
Plus即时频道,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
Plus综合肆柒,P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d﻿
中天新闻肆柒,P2p://147.135.39.171:9906/66b0b26c0009271c5cff97de758b22d0
无线新闻肆柒,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
无线翡翠肆柒,P2p://147.135.39.171:9906/66e6d974000126e3308846c86ed76d6e
凤凰卫视频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港频备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
中天新闻频道,p2p://142.54.189.229:3456/64de52a70006e20d01b906297b7d0f95.ts
无线新闻频道,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线新闻频道,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
无线新闻频道,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
无线翡翠频道,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线翡翠频道,http://cdn2.1689.us.kg/live/?id=gdfct
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽频粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫频道,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活频道,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
无线生活频道,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
无线星河频国,http://205.185.123.236:8899/tvb/xinghe/stream.m3u8
无线星河频粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典频道,http://205.185.123.236:8899/astro/qianxi/stream.m3u8
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
Now爆谷频道,http://205.185.123.236:8899/1/baogutai/stream.m3u8
Now星影频道,http://205.185.123.236:8899/1/now/stream.m3u8
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
重温经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
动作电影频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
高清电影频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
RTHK-31频陆,p3p://108.181.32.169:53123/64101f330006ab429853d45f7940453b
RTHK-32频陆,p3p://108.181.32.169:53123/641020b00001b8599859a360613572d7
RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港_C+_频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳门莲花频道,http://php.jdshipin.com:8880/amlh.php
澳视澳门频道,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语频道,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯频道,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac频道,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8


TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新闻台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
寰宇新闻台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天电影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
日本全天新闻,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
龙华日韩台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龙华经典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龙华电影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8

中天新闻,http://ku9.fr.to/smt.php?id=ctinews
东森新闻,http://ku9.fr.to/smt.php?id=ettvnews
Tvbs新闻,http://ku9.fr.to/smt.php?id=tvbs_n
寰宇新闻,http://ku9.fr.to/smt.php?id=huanyuxinwen_twn
非凡新闻,http://ku9.fr.to/smt.php?id=feifannews_twn
民视新闻,http://ku9.fr.to/smt.php?id=ftvnew_taiwan
中视新闻,http://ku9.fr.to/smt.php?id=zhongshinews
台视新闻,http://ku9.fr.to/smt.php?id=ttvnews
公视闽南,http://ku9.fr.to/smt.php?id=ctv_taiwan
民视闽南,http://ku9.fr.to/smt.php?id=ftvhd_taiwan
中视闽南,http://ku9.fr.to/smt.php?id=zhongshihd
华视闽南,http://ku9.fr.to/smt.php?id=ctshd
台视闽南,http://ku9.fr.to/smt.php?id=ttv_taiwan
台视综合,http://ku9.fr.to/smt.php?id=ttvzhonghe
民视第一,http://ku9.fr.to/smt.php?id=lunghuajingdian
民视闽南,http://ku9.fr.to/smt.php?id=ftvtaiwan
八大第一,http://ku9.fr.to/smt.php?id=badafirst
八大综合,http://ku9.fr.to/smt.php?id=badazhonghe
八大戏剧,http://ku9.fr.to/smt.php?id=badadrama
八大娱乐,http://ku9.fr.to/smt.php?id=badaentertain_twn
中天综合,http://ku9.fr.to/smt.php?id=ctizhonghe
中天娱乐,http://ku9.fr.to/smt.php?id=ctient
中天亚洲,http://ku9.fr.to/smt.php?id=ctiasia
华艺综合,http://ku9.fr.to/smt.php?id=weishichinese
东森综合,http://ku9.fr.to/smt.php?id=ettvzhonghe
东森戏剧,http://ku9.fr.to/smt.php?id=ettvdrama
东森电影,http://ku9.fr.to/smt.php?id=ettvmovie
东森洋片,http://ku9.fr.to/smt.php?id=ettvwestern
东森超视,http://ku9.fr.to/smt.php?id=ettvsuper
东森财经,http://ku9.fr.to/smt.php?id=ettvcaijing_twn
龙祥电影,http://ku9.fr.to/smt.php?id=lungxiangtime_twn
龙华戏剧,http://ku9.fr.to/smt.php?id=lunghuaxiju_twn
龙华电影,http://ku9.fr.to/smt.php?id=xingwei_movie
龙华偶像,http://ku9.fr.to/smt.php?id=lunghuaidol_twn
龙华洋片,http://ku9.fr.to/smt.php?id=lunghuawestern_twn
纬来综合,http://ku9.fr.to/smt.php?id=videolandzonghe_twn
纬来电影,http://ku9.fr.to/smt.php?id=videolandmovie
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport_twn
纬来育乐,http://ku9.fr.to/smt.php?id=videolandyule_twn
纬来日本,http://ku9.fr.to/smt.php?id=videolandjapan
纬来精彩,http://ku9.fr.to/smt.php?id=videolandspecial
三立闽南,http://ku9.fr.to/smt.php?id=sanlitaiwan
三立戏剧,http://ku9.fr.to/smt.php?id=sanlixiju_twn
三立综合,http://ku9.fr.to/smt.php?id=sanlizhonghe
三立都会,http://ku9.fr.to/smt.php?id=sanlidouhui
EYE-戏剧,http://ku9.fr.to/smt.php?id=eyetvxiju_twn
EYE-旅游,http://ku9.fr.to/smt.php?id=eyetvtravel_twn
ELTa影剧,http://ku9.fr.to/smt.php?id=eltayingju_twn
ELTa综合,http://ku9.fr.to/smt.php?id=eltazonghe_twn
Tvbs闽南,http://ku9.fr.to/smt.php?id=tvbs
Tvbs欢乐,http://ku9.fr.to/smt.php?id=tvbshuanle_twn
寰宇财经,http://ku9.fr.to/smt.php?id=huanyutaiwan_twn
HBO_HD,http://ku9.fr.to/smt.php?id=hbohd
HBOHIts,http://ku9.fr.to/smt.php?id=hbohits
HollyWo,http://ku9.fr.to/smt.php?id=hollywoodmovies
CINEMA,http://ku9.fr.to/smt.php?id=cinemax
AXN电影,http://ku9.fr.to/smt.php?id=axn
靖天国际,http://ku9.fr.to/smt.php?id=jingtianintl
年代新闻,http://ku9.fr.to/smt.php?id=niandainews
好消息贰,http://ku9.fr.to/smt.php?id=goods
大爱壹台,http://ku9.fr.to/smt.php?id=daai
大爱贰台,http://ku9.fr.to/smt.php?id=catchplay
亚洲美食,http://ku9.fr.to/smt.php?id=afc
美食星球,http://ku9.fr.to/smt.php?id=foodplanet
亚洲旅游,http://ku9.fr.to/smt.php?id=tlc
阿里郎台,http://ku9.fr.to/smt.php?id=arirang
ELTa体壹,http://ku9.fr.to/smt.php?id=eltasport1
ELTa体贰,http://ku9.fr.to/smt.php?id=eltasport2
ELTa体叁,http://ku9.fr.to/smt.php?id=eltasport3
博斯运壹,http://ku9.fr.to/smt.php?id=bosisport1
博斯运贰,http://ku9.fr.to/smt.php?id=bosisport2
博斯高球贰特,http://ku9.fr.to/smt.php?id=bosigolf2
博斯网球,http://ku9.fr.to/smt.php?id=bositennis
博斯无限,http://ku9.fr.to/smt.php?id=bosiunlimited
MTv音乐,http://ku9.fr.to/smt.php?id=mtvhd
靖天卡通,http://ku9.fr.to/smt.php?id=jingtiancartoon
AFc-旅游,http://ku9.fr.to/smt.php?id=asiatravel
中天新闻,http://154.9.232.236/mlTW26688.php?id=ctinews
东森新闻,http://154.9.232.236/mlTW26688.php?id=ettvnews
Tvbs新闻,http://154.9.232.236/mlTW26688.php?id=tvbs_n
寰宇新闻,http://154.9.232.236/mlTW26688.php?id=huanyuxinwen_twn
非凡新闻,http://154.9.232.236/mlTW26688.php?id=feifannews_twn
民视新闻,http://154.9.232.236/mlTW26688.php?id=ftvnew_taiwan
公视闽南,http://154.9.232.236/mlTW26688.php?id=ctv_taiwan
民视闽南,http://154.9.232.236/mlTW26688.php?id=ftvhd_taiwan
台视闽南,http://154.9.232.236/mlTW26688.php?id=ttv_taiwan
台视综合,http://154.9.232.236/mlTW26688.php?id=ttvzhonghe
八大第一,http://154.9.232.236/mlTW26688.php?id=badafirst
八大综合,http://154.9.232.236/mlTW26688.php?id=badazhonghe
八大戏剧,http://154.9.232.236/mlTW26688.php?id=badadrama
中天综合,http://154.9.232.236/mlTW26688.php?id=ctizhonghe
中天娱乐,http://154.9.232.236/mlTW26688.php?id=ctient
东森综合,http://154.9.232.236/mlTW26688.php?id=ettvzhonghe
东森戏剧,http://154.9.232.236/mlTW26688.php?id=ettvdrama
东森电影,http://154.9.232.236/mlTW26688.php?id=ettvmovie
东森洋片,http://154.9.232.236/mlTW26688.php?id=ettvwestern
东森财经,http://154.9.232.236/mlTW26688.php?id=ettvcaijing_twn
龙祥电影,http://154.9.232.236/mlTW26688.php?id=lungxiangtime_twn
龙华戏剧,http://154.9.232.236/mlTW26688.php?id=lunghuaxiju_twn
龙华电影,http://154.9.232.236/mlTW26688.php?id=xingwei_movie
龙华偶像,http://154.9.232.236/mlTW26688.php?id=lunghuaidol_twn
龙华洋片,http://154.9.232.236/mlTW26688.php?id=lunghuawestern_twn
纬来电影,http://154.9.232.236/mlTW26688.php?id=videolandmovie
纬来日本,http://154.9.232.236/mlTW26688.php?id=videolandjapan
三立闽南,http://154.9.232.236/mlTW26688.php?id=sanlitaiwan
三立戏剧,http://154.9.232.236/mlTW26688.php?id=sanlixiju_twn
三立综合,http://154.9.232.236/mlTW26688.php?id=sanlizhonghe
EYE-戏剧,http://154.9.232.236/mlTW26688.php?id=eyetvxiju_twn
ELTa影剧,http://154.9.232.236/mlTW26688.php?id=eltayingju_twn
Tvbs欢乐,http://154.9.232.236/mlTW26688.php?id=tvbshuanle_twn
寰宇财经,http://154.9.232.236/mlTW26688.php?id=huanyutaiwan_twn

中天新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv009
东森新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv152
tvbs新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv072
寰宇新闻,https://4gtv.pendy.us.kg/4gtv.php?id=litv-longturn14
非凡新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv010
闽镜新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv075
民视新闻,https://4gtv.pendy.us.kg/4gtv.php?id=litv-ftv13
中视新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv074
华视新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv052
台视新闻,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv051
民视闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv002
民视闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv155
中视闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv040
华视闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv041
台视闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv066
寰宇闽南,https://4gtv.pendy.us.kg/4gtv.php?id=litv-longturn15
tvbs闽南,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv073
民视台湾,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv001
民视台湾,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv156
民视第一,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv003
民视旅游,https://4gtv.pendy.us.kg/4gtv.php?id=litv-ftv07
民视影剧,https://4gtv.pendy.us.kg/4gtv.php?id=litv-ftv09
民视综艺,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv004
